"Time","Area","Mean_Radius","Intensity_KTR_Cyan","Intensity_KTR_Green","Math_RatioCyan","Math_RatioGreen","Object_Label","Time_in_min"
17,281,1.5116,0.0172,0.0267,0.6637,1.2725,381,72
17,271,1.4638,0.01,0.0228,0.4759,1.2782,379,72
17,295,1.4953,0.0143,0.0278,0.6455,1.1601,383,72
17,229,1.4451,0.0116,0.0272,0.744,1.6009,392,72
17,293,1.5159,0.0164,0.0275,0.4547,1.2825,395,72
17,254,1.468,0.0103,0.0256,0.5432,1.494,396,72
17,281,1.5074,0.0113,0.0275,0.4015,1.179,397,72
17,266,1.4524,0.0176,0.0274,0.6718,1.4942,404,72
17,277,1.5065,0.0135,0.0239,0.3786,0.7766,403,72
17,297,1.5471,0.0174,0.0267,0.5139,0.8525,405,72
17,292,1.518,0.0147,0.0258,0.4715,1.1563,406,72
17,307,1.5691,0.013,0.029,0.4347,1.1367,407,72
17,263,1.4699,0.0175,0.0279,0.3967,0.9882,422,72
17,150,1.397,0.0079,0.0235,0.557,1.4081,421,72
17,266,1.433,0.0143,0.024,0.5297,1.1514,423,72
17,272,1.5049,0.0156,0.024,0.5555,1.4199,428,72
17,269,1.5235,0.0132,0.0244,0.4799,1.1226,432,72
17,315,1.5245,0.0129,0.0249,0.526,1.0581,444,72
17,206,1.3466,0.0103,0.0222,0.4703,1.1452,456,72
17,244,1.5238,0.0157,0.0293,0.4658,1.2133,449,72
17,157,1.4998,0.0098,0.0245,0.5849,1.3598,457,72
17,160,1.443,0.0152,0.0264,0.6652,2.1118,462,72
17,231,1.5367,0.015,0.0234,0.6386,1.2995,458,72
17,258,1.4683,0.0106,0.0312,0.463,1.022,466,72
17,223,1.4214,0.0162,0.0236,0.4661,0.7638,475,72
17,222,1.4466,0.0163,0.0275,0.4593,0.8453,495,72
17,273,1.403,0.0126,0.0248,0.5926,1.0572,492,72
17,267,1.4904,0.0142,0.03,0.3624,0.855,500,72
17,302,1.4896,0.0183,0.0281,0.6144,1.2887,502,72
17,216,1.4214,0.0142,0.0235,0.4973,1.2692,505,72
17,195,1.4815,0.0158,0.0243,0.4976,1.1352,516,72
17,182,1.4086,0.0134,0.0243,0.598,1.5173,523,72
17,241,1.4624,0.0145,0.0235,0.6686,1.1433,522,72
17,268,1.5527,0.0137,0.0269,0.5934,1.5637,526,72
17,230,1.5352,0.0157,0.0227,0.5311,1.1756,529,72
17,157,1.3666,0.0132,0.0218,0.5709,1.3081,530,72
17,225,1.404,0.0119,0.0271,0.5174,1.6878,534,72
17,184,1.4646,0.0159,0.0246,0.6126,1.5378,538,72
17,135,1.4319,0.0192,0.0266,0.7361,1.8145,544,72
17,244,1.4982,0.0169,0.0319,0.5891,1.3544,549,72
17,161,1.416,0.0106,0.0215,0.5611,0.9041,553,72
17,144,1.5076,0.0173,0.0225,0.7299,1.5405,554,72
17,215,1.4288,0.0128,0.022,0.4539,0.8028,557,72
17,259,1.5338,0.0169,0.025,0.585,1.3315,559,72
17,168,1.4669,0.0169,0.0273,0.7683,1.7668,564,72
17,194,1.4458,0.0132,0.027,0.7634,1.7758,568,72
17,286,1.4752,0.0167,0.0258,0.6379,1.2151,571,72
17,160,1.4168,0.0137,0.0243,0.6307,1.4648,572,72
17,211,1.4116,0.0196,0.0255,0.6779,1.527,569,72
17,188,1.4608,0.0176,0.0305,0.5347,1.1482,570,72
17,246,1.4912,0.0142,0.0232,0.4442,1.1621,573,72
17,236,1.4334,0.0182,0.0275,0.7077,1.2719,577,72
17,223,1.5042,0.0205,0.023,0.7646,1.5317,578,72
17,264,1.4827,0.016,0.0258,0.5004,0.8643,582,72
17,178,1.3761,0.0112,0.0225,0.6166,1.6884,593,72
17,188,1.5132,0.0157,0.0235,0.5346,1.5125,599,72
17,243,1.4894,0.018,0.0329,0.5288,1.3463,598,72
17,161,1.3645,0.0101,0.0217,0.5448,0.9968,601,72
17,207,1.4829,0.0188,0.0279,0.7086,1.2372,612,72
17,167,1.4134,0.0112,0.0239,0.5564,1.6636,607,72
17,251,1.509,0.0209,0.0315,0.5293,1.0049,614,72
17,135,1.4337,0.0189,0.0228,0.5274,0.7851,616,72
17,198,1.3452,0.0143,0.0231,0.4799,0.8121,622,72
17,325,1.5748,0.0316,0.0421,0.614,1.0118,623,72
17,146,1.3725,0.0113,0.0232,0.4898,0.9831,631,72
17,177,1.4353,0.0144,0.0227,0.5209,1.1364,635,72
17,200,1.4585,0.0279,0.0473,0.5208,0.7599,643,72
17,244,1.4098,0.0118,0.0226,0.5056,0.9597,647,72
17,190,1.391,0.0163,0.0351,0.5006,1.0468,665,72
17,133,1.3606,0.0199,0.0251,0.7489,1.4026,670,72
17,237,1.4773,0.0187,0.026,0.7052,1.4281,690,72
17,146,1.3894,0.0131,0.0255,0.4855,0.9999,697,72
17,312,1.5226,0.0178,0.0272,0.4878,1.0447,705,72
17,234,1.4088,0.0126,0.0274,0.4189,0.658,698,72
17,221,1.4244,0.0195,0.0246,0.6923,1.3775,701,72
17,171,1.3353,0.0248,0.0313,0.529,1.0728,706,72
17,300,1.5262,0.0158,0.0314,0.4998,1.4425,707,72
17,208,1.4622,0.0132,0.0304,0.4902,1.2472,713,72
17,327,1.5518,0.0161,0.0222,0.4491,0.7002,723,72
17,141,1.3445,0.0253,0.0287,0.7193,1.5637,721,72
17,185,1.4719,0.0168,0.0241,0.6512,1.1771,722,72
17,178,1.498,0.0232,0.0294,0.9117,1.7329,728,72
17,239,1.5318,0.0231,0.0248,0.7012,1.4818,734,72
17,198,1.4201,0.0163,0.026,0.5263,1.0245,739,72
17,259,1.4728,0.0179,0.0266,0.6368,1.4925,749,72
17,244,1.5631,0.0219,0.0265,0.8128,1.1939,751,72
17,263,1.4531,0.0213,0.021,0.6116,1.027,764,72
17,140,1.4196,0.018,0.025,0.5081,1.2729,762,72
18,156,1.4516,0.0264,0.0321,0.6299,0.8572,4,76.5
18,156,1.3962,0.0088,0.0244,0.5051,1.5225,15,76.5
18,257,1.4934,0.0192,0.0323,0.5591,1.1636,19,76.5
18,140,1.4531,0.0109,0.0291,0.6142,1.7034,28,76.5
18,290,1.5253,0.0091,0.0246,0.4255,1.0793,26,76.5
18,323,1.5255,0.0093,0.0246,0.3932,1.3299,38,76.5
18,211,1.4295,0.0116,0.0218,0.4955,1.0404,43,76.5
18,323,1.5499,0.0153,0.0311,0.5369,1.0624,52,76.5
18,173,1.3987,0.0131,0.0282,0.384,0.8243,58,76.5
18,175,1.4939,0.0197,0.025,0.6831,1.4095,70,76.5
18,211,1.5,0.0152,0.0255,0.5456,1.4639,71,76.5
18,115,1.4056,0.0141,0.0242,0.4312,0.8238,73,76.5
18,310,1.5707,0.0226,0.0358,0.584,1.0763,77,76.5
18,223,1.5306,0.0165,0.0251,0.6968,1.5816,87,76.5
18,268,1.5337,0.0217,0.0311,0.6301,1.1232,83,76.5
18,292,1.501,0.0122,0.0254,0.6025,1.5447,93,76.5
18,180,1.5659,0.0115,0.0246,0.6296,1.6627,102,76.5
18,177,1.465,0.0162,0.0279,0.5968,1.428,97,76.5
18,174,1.4346,0.0155,0.0254,0.368,0.8221,104,76.5
18,202,1.4841,0.0146,0.0252,0.6073,1.31,106,76.5
18,253,1.4713,0.0167,0.0248,0.413,0.7046,114,76.5
18,249,1.4488,0.0144,0.0271,0.6545,1.7712,115,76.5
18,254,1.4281,0.0125,0.0206,0.6195,1.135,125,76.5
18,128,1.3976,0.0127,0.0279,0.9328,1.7849,119,76.5
18,217,1.5374,0.0137,0.0284,0.6084,1.7345,126,76.5
18,402,1.5776,0.0175,0.0219,0.7647,0.9934,124,76.5
18,283,1.5411,0.0106,0.0238,0.6712,1.1445,130,76.5
18,261,1.5037,0.0129,0.0261,0.5508,1.4825,135,76.5
18,236,1.5328,0.0133,0.0282,0.3448,0.6365,138,76.5
18,257,1.521,0.0147,0.0229,0.6327,1.5364,133,76.5
18,243,1.4228,0.0116,0.024,0.51,1.1121,137,76.5
18,233,1.4529,0.0109,0.0249,0.5439,1.4167,140,76.5
18,261,1.4614,0.0117,0.0263,0.5579,1.4722,147,76.5
18,243,1.5158,0.0155,0.0269,0.5789,1.6315,146,76.5
18,228,1.5501,0.0074,0.0236,0.4778,0.918,156,76.5
18,259,1.4611,0.0186,0.0278,0.587,1.0998,152,76.5
18,217,1.4012,0.0148,0.0302,0.498,1.0389,161,76.5
18,230,1.4823,0.0115,0.0251,0.6216,1.562,155,76.5
18,196,1.4055,0.0165,0.0272,0.6245,1.445,158,76.5
18,253,1.4434,0.011,0.028,0.5097,1.5328,167,76.5
18,204,1.3959,0.0206,0.0324,0.47,1.2909,169,76.5
18,223,1.4486,0.0181,0.0241,0.6749,1.6356,168,76.5
18,257,1.4752,0.0162,0.0321,0.4338,1.2192,170,76.5
18,280,1.5043,0.0138,0.0293,0.5114,1.3475,181,76.5
18,173,1.3736,0.0109,0.0263,0.4873,1.1965,174,76.5
18,254,1.5064,0.0151,0.032,0.4591,0.9722,179,76.5
18,284,1.5268,0.0149,0.0267,0.4615,0.9522,183,76.5
18,240,1.4816,0.0214,0.0298,0.811,1.2092,191,76.5
18,247,1.4705,0.0179,0.0325,0.717,1.565,184,76.5
18,312,1.5486,0.0136,0.026,0.5113,1.1266,187,76.5
18,249,1.4687,0.0106,0.0231,0.5011,1.3519,192,76.5
18,291,1.4841,0.0169,0.0309,0.6937,1.5973,194,76.5
18,227,1.4549,0.0154,0.0226,0.7216,1.1509,199,76.5
18,217,1.4992,0.0148,0.0267,0.6108,1.5559,197,76.5
18,317,1.5359,0.0155,0.0276,0.4931,1.1306,203,76.5
18,260,1.5186,0.0162,0.0353,0.3865,0.7921,212,76.5
18,116,1.563,0.0159,0.0277,0.8264,2.2324,227,76.5
18,308,1.5634,0.0117,0.0239,0.6712,1.0998,234,76.5
18,355,1.5975,0.0164,0.03,0.6565,1.4113,233,76.5
18,265,1.5197,0.0155,0.0296,0.5825,0.944,243,76.5
18,240,1.5035,0.0096,0.0254,0.5677,1.3395,255,76.5
18,236,1.4562,0.0125,0.0309,0.4786,1.0917,256,76.5
18,148,1.4374,0.0128,0.0255,0.6227,1.6325,260,76.5
18,252,1.4429,0.0224,0.0331,0.6278,1.3131,263,76.5
18,226,1.4135,0.0155,0.0296,0.5298,1.3075,267,76.5
18,177,1.4905,0.0141,0.0229,0.5628,1.5602,271,76.5
18,298,1.5586,0.0152,0.0292,0.7438,1.3272,269,76.5
18,219,1.4526,0.0171,0.0284,0.5663,1.0362,288,76.5
18,225,1.4221,0.017,0.0282,0.4484,1.1848,295,76.5
18,280,1.4559,0.0116,0.0236,0.5431,1.0193,292,76.5
18,191,1.5385,0.0086,0.0242,0.4961,1.4878,299,76.5
18,179,1.3953,0.0123,0.0277,0.6745,1.4585,307,76.5
18,278,1.4729,0.0186,0.042,0.4402,0.966,308,76.5
18,216,1.399,0.014,0.0283,0.3785,0.7921,309,76.5
18,144,1.3969,0.0114,0.0236,0.6719,1.8934,301,76.5
18,226,1.4595,0.0114,0.0229,0.4209,1.2848,314,76.5
18,215,1.4206,0.0144,0.0265,0.4338,1.0818,319,76.5
18,304,1.5375,0.0195,0.0303,0.5234,0.9766,322,76.5
18,240,1.4195,0.01,0.0248,0.4623,1.2062,326,76.5
18,326,1.5251,0.0151,0.0272,0.5138,1.2165,328,76.5
18,285,1.5483,0.0224,0.0364,0.5432,1.0512,329,76.5
18,266,1.5341,0.0252,0.0332,0.6652,1.3837,334,76.5
18,228,1.527,0.0213,0.0353,0.8851,1.8764,336,76.5
18,264,1.5277,0.0145,0.029,0.5917,1.0117,343,76.5
18,132,1.4636,0.0194,0.0329,0.7434,1.6758,339,76.5
18,169,1.4217,0.0098,0.0264,0.5968,1.2901,342,76.5
18,275,1.541,0.0211,0.0337,0.6009,1.1202,340,76.5
18,121,1.4961,0.0108,0.0258,0.6646,1.9,355,76.5
18,316,1.5735,0.0107,0.0268,0.4993,1.5297,356,76.5
18,298,1.5395,0.0143,0.0262,0.3908,0.9435,359,76.5
18,312,1.5684,0.0162,0.0298,0.5529,1.3572,358,76.5
18,194,1.4499,0.0111,0.0252,0.666,1.5376,362,76.5
18,229,1.4692,0.0144,0.0311,0.5686,1.4121,365,76.5
18,275,1.4957,0.0216,0.0326,0.4639,0.8729,369,76.5
18,324,1.5632,0.0146,0.0332,0.3495,0.7942,366,76.5
18,302,1.5136,0.0128,0.0241,0.4669,0.9148,370,76.5
18,318,1.5596,0.016,0.0272,0.4996,1.0108,375,76.5
18,308,1.5284,0.0184,0.0328,0.3845,0.8546,382,76.5
18,293,1.5272,0.0161,0.0267,0.6181,1.1772,381,76.5
18,270,1.4629,0.011,0.0232,0.5305,1.2583,379,76.5
18,307,1.5091,0.0149,0.0278,0.621,1.0921,383,76.5
18,233,1.4679,0.0119,0.026,0.7433,1.3623,392,76.5
18,293,1.5126,0.0169,0.0265,0.4727,1.2191,395,76.5
18,250,1.4743,0.0101,0.0264,0.5208,1.4972,396,76.5
18,281,1.5117,0.012,0.0272,0.4256,1.1647,397,76.5
18,275,1.4797,0.0182,0.0271,0.6672,1.382,404,76.5
18,292,1.5237,0.0176,0.028,0.5102,0.9052,405,76.5
18,270,1.4438,0.0136,0.0254,0.3635,0.8515,403,76.5
18,300,1.5214,0.0147,0.026,0.4574,1.1345,406,76.5
18,305,1.5492,0.0129,0.0275,0.435,1.0734,407,76.5
18,280,1.4806,0.0172,0.0272,0.392,0.9462,422,76.5
18,166,1.4445,0.008,0.0224,0.5455,1.3458,421,76.5
18,258,1.4136,0.0144,0.0238,0.5285,1.1003,423,76.5
18,278,1.5492,0.0139,0.0245,0.5112,1.1078,432,76.5
18,289,1.5271,0.0158,0.0246,0.5533,1.4291,428,76.5
18,324,1.543,0.0135,0.0247,0.5422,1.0611,444,76.5
18,268,1.5248,0.0163,0.0292,0.4772,1.1497,449,76.5
18,192,1.362,0.0112,0.0226,0.4851,1.2034,456,76.5
18,189,1.4775,0.0105,0.0243,0.5862,1.3936,457,76.5
18,147,1.4268,0.0156,0.0263,0.6914,2.086,462,76.5
18,258,1.5609,0.0139,0.0229,0.5686,1.2437,458,76.5
18,269,1.4673,0.0105,0.0314,0.4345,1.1439,466,76.5
18,230,1.4344,0.0164,0.0238,0.462,0.7798,475,76.5
18,278,1.394,0.0131,0.0238,0.5756,0.9753,492,76.5
18,225,1.4398,0.0163,0.0281,0.4671,0.903,495,76.5
18,264,1.4847,0.0148,0.0304,0.3861,0.8714,500,76.5
18,197,1.4067,0.0146,0.0237,0.5188,1.2988,505,76.5
18,296,1.4854,0.0188,0.0277,0.6392,1.269,502,76.5
18,212,1.4774,0.0167,0.0244,0.5127,1.0597,516,76.5
18,189,1.3863,0.0135,0.0242,0.6026,1.5413,523,76.5
18,249,1.4774,0.0152,0.0242,0.6509,1.1977,522,76.5
18,271,1.5577,0.0143,0.0263,0.6143,1.4517,526,76.5
18,238,1.5611,0.0158,0.0224,0.5421,1.097,529,76.5
18,177,1.3721,0.0128,0.0215,0.534,1.248,530,76.5
18,219,1.4185,0.012,0.0276,0.4992,1.7242,534,76.5
18,211,1.4676,0.0151,0.0229,0.5823,1.3248,538,76.5
18,145,1.4318,0.0184,0.0268,0.6866,1.7855,544,76.5
18,239,1.4634,0.017,0.0322,0.5725,1.3072,549,76.5
18,134,1.5015,0.0169,0.0238,0.7064,1.5361,554,76.5
18,159,1.425,0.0092,0.0213,0.519,0.9048,553,76.5
18,228,1.4423,0.0123,0.022,0.4248,0.8119,557,76.5
18,259,1.5408,0.0173,0.0256,0.5959,1.3158,559,76.5
18,205,1.5507,0.0167,0.0262,0.6987,1.4582,564,76.5
18,200,1.4483,0.0136,0.0267,0.7203,1.6483,568,76.5
18,286,1.4882,0.016,0.0244,0.6335,1.1542,571,76.5
18,161,1.4525,0.0143,0.0239,0.6445,1.4567,572,76.5
18,227,1.4472,0.0191,0.0245,0.6469,1.4283,569,76.5
18,185,1.4241,0.0163,0.0312,0.5029,1.1231,570,76.5
18,255,1.4822,0.0149,0.0234,0.473,1.1602,573,76.5
18,238,1.4302,0.0175,0.0276,0.6951,1.2568,577,76.5
18,246,1.5021,0.0199,0.0225,0.72,1.4059,578,76.5
18,257,1.4724,0.0171,0.0265,0.531,0.8533,582,76.5
18,173,1.5233,0.0164,0.0231,0.5521,1.4102,599,76.5
18,165,1.425,0.0105,0.0229,0.5702,1.6656,593,76.5
18,250,1.4651,0.0183,0.0323,0.5196,1.2989,598,76.5
18,167,1.3747,0.0098,0.0218,0.5066,0.9814,601,76.5
18,206,1.4544,0.0197,0.0283,0.6864,1.1935,612,76.5
18,175,1.4369,0.0116,0.0242,0.591,1.7203,607,76.5
18,248,1.4953,0.0207,0.0308,0.5123,0.8705,614,76.5
18,133,1.435,0.021,0.0242,0.5447,0.8748,616,76.5
18,208,1.3699,0.0147,0.0229,0.4851,0.8308,622,76.5
18,328,1.5748,0.0319,0.0435,0.6225,1.0191,623,76.5
18,147,1.3756,0.012,0.0236,0.4968,0.9747,631,76.5
18,181,1.4274,0.0148,0.0228,0.5458,1.1917,635,76.5
18,197,1.4706,0.0293,0.0472,0.5316,0.7565,643,76.5
18,249,1.4124,0.0132,0.0228,0.5694,0.9493,647,76.5
18,208,1.3892,0.0163,0.035,0.4893,1.0008,665,76.5
18,122,1.3714,0.0198,0.0256,0.7125,1.4291,670,76.5
18,235,1.452,0.0187,0.0258,0.6966,1.3733,690,76.5
18,157,1.3847,0.0118,0.0264,0.4165,1.0046,697,76.5
18,232,1.4022,0.0138,0.0266,0.4618,0.6295,698,76.5
18,233,1.4689,0.0206,0.0244,0.6954,1.2882,701,76.5
18,177,1.3631,0.0251,0.031,0.524,1.0017,706,76.5
18,308,1.5173,0.0181,0.0276,0.463,1.0066,705,76.5
18,304,1.5357,0.0168,0.0308,0.534,1.5139,707,76.5
18,217,1.4883,0.0134,0.031,0.4732,1.3318,713,76.5
18,324,1.5507,0.0168,0.0224,0.4397,0.6785,723,76.5
18,144,1.3544,0.0259,0.028,0.7281,1.4983,721,76.5
18,186,1.4915,0.0176,0.0239,0.653,1.1504,722,76.5
18,175,1.513,0.0227,0.0285,0.8369,1.6431,728,76.5
18,226,1.5032,0.025,0.026,0.7358,1.5906,734,76.5
18,198,1.3877,0.0171,0.0263,0.523,0.9534,739,76.5
18,269,1.4753,0.0182,0.0262,0.6152,1.4008,749,76.5
18,242,1.5725,0.0229,0.0258,0.789,1.0634,751,76.5
18,263,1.4028,0.0209,0.0215,0.5886,1.0224,764,76.5
18,138,1.4628,0.019,0.0261,0.5188,1.3832,762,76.5
19,151,1.4549,0.0266,0.0316,0.6275,0.7866,4,81
19,158,1.4106,0.009,0.0239,0.5079,1.6817,15,81
19,256,1.4961,0.0175,0.0313,0.5107,1.1021,19,81
19,124,1.4167,0.0099,0.0278,0.6072,1.6546,28,81
19,299,1.5556,0.0085,0.0231,0.418,0.9993,26,81
19,294,1.511,0.0094,0.0235,0.4293,1.3171,38,81
19,218,1.4358,0.01,0.0211,0.4487,1.0309,43,81
19,321,1.5381,0.0138,0.0303,0.5311,0.9954,52,81
19,164,1.3858,0.0127,0.0266,0.379,0.7391,58,81
19,209,1.5191,0.0143,0.0248,0.5598,1.4246,71,81
19,132,1.4151,0.0122,0.0237,0.3753,0.813,73,81
19,274,1.5077,0.019,0.0269,0.6726,1.3238,70,81
19,314,1.5689,0.0209,0.0346,0.5693,1.0058,77,81
19,271,1.5312,0.0194,0.0307,0.5853,1.0989,83,81
19,216,1.498,0.0151,0.0238,0.6828,1.4456,87,81
19,259,1.4698,0.0113,0.0244,0.6206,1.4938,93,81
19,180,1.5836,0.0112,0.025,0.6652,1.6452,102,81
19,188,1.4797,0.0148,0.0257,0.5656,1.3168,97,81
19,174,1.4435,0.0151,0.0239,0.3656,0.7629,104,81
19,206,1.4684,0.0122,0.0248,0.5524,1.3568,106,81
19,243,1.4502,0.0134,0.027,0.6768,1.7342,115,81
19,257,1.4893,0.0148,0.0241,0.3898,0.6725,114,81
19,117,1.4285,0.0114,0.0268,0.9124,1.9428,119,81
19,245,1.4112,0.0118,0.02,0.6357,1.1064,125,81
19,203,1.5336,0.0127,0.0298,0.6425,1.9515,126,81
19,334,1.5673,0.0172,0.0338,0.5434,1.2955,124,81
19,286,1.5643,0.0102,0.0224,0.6333,1.085,130,81
19,276,1.5033,0.012,0.0251,0.5372,1.38,135,81
19,242,1.5277,0.0116,0.0281,0.32,0.6679,138,81
19,229,1.4653,0.0135,0.0221,0.6164,1.5246,133,81
19,235,1.4377,0.0107,0.025,0.4732,1.1925,137,81
19,212,1.4158,0.009,0.0245,0.4941,1.4634,140,81
19,248,1.4897,0.012,0.0256,0.6331,1.4576,147,81
19,245,1.518,0.0141,0.0262,0.5474,1.5374,146,81
19,239,1.5399,0.0071,0.0224,0.44,0.9044,156,81
19,255,1.4847,0.0166,0.0266,0.5882,1.0167,152,81
19,227,1.4256,0.0131,0.0279,0.446,0.9012,161,81
19,236,1.4864,0.0107,0.0238,0.6475,1.654,155,81
19,183,1.403,0.0144,0.0269,0.5305,1.4391,158,81
19,260,1.4477,0.0107,0.0264,0.5196,1.4766,167,81
19,208,1.4135,0.0192,0.0327,0.4733,1.2482,169,81
19,261,1.4843,0.0154,0.0312,0.438,1.1476,170,81
19,268,1.513,0.0161,0.0233,0.6388,1.5249,168,81
19,169,1.3595,0.0097,0.0259,0.4921,1.2515,174,81
19,264,1.5125,0.0134,0.0305,0.4425,0.9045,179,81
19,280,1.5204,0.0128,0.0291,0.5228,1.4476,181,81
19,285,1.5509,0.0133,0.0263,0.4361,0.9462,183,81
19,224,1.4842,0.02,0.0296,0.8407,1.2715,191,81
19,240,1.4825,0.0167,0.0307,0.7239,1.4294,184,81
19,311,1.5617,0.0135,0.0269,0.5171,1.1934,187,81
19,235,1.456,0.0126,0.0252,0.5575,1.4144,197,81
19,224,1.5048,0.0097,0.023,0.5114,1.2517,192,81
19,293,1.49,0.015,0.0294,0.6959,1.465,194,81
19,212,1.4276,0.0135,0.0213,0.6784,1.0911,199,81
19,311,1.5256,0.0144,0.0271,0.4943,1.0987,203,81
19,259,1.5265,0.0157,0.0333,0.393,0.7345,212,81
19,115,1.5608,0.0135,0.0287,0.7997,2.3464,227,81
19,356,1.6157,0.0161,0.0289,0.71,1.424,233,81
19,282,1.5178,0.011,0.0249,0.6862,1.1793,234,81
19,276,1.5438,0.0131,0.0296,0.4951,0.9691,243,81
19,221,1.4539,0.0088,0.0255,0.5729,1.3213,255,81
19,230,1.4581,0.0119,0.0309,0.4764,1.1089,256,81
19,152,1.4592,0.0116,0.0263,0.6536,1.6874,260,81
19,240,1.4326,0.0201,0.0314,0.6188,1.2319,263,81
19,239,1.4439,0.0139,0.03,0.4868,1.3528,267,81
19,193,1.4792,0.0112,0.0216,0.4815,1.5015,271,81
19,304,1.534,0.0127,0.028,0.6856,1.2093,269,81
19,226,1.4755,0.0154,0.0271,0.5498,0.9895,288,81
19,227,1.4202,0.0158,0.0276,0.4649,1.1856,295,81
19,277,1.4704,0.0112,0.0225,0.5528,1.0012,292,81
19,184,1.4767,0.0084,0.0227,0.5537,1.3204,299,81
19,196,1.3977,0.0129,0.0292,0.3516,0.8365,309,81
19,286,1.4898,0.0171,0.0411,0.4283,0.9293,308,81
19,173,1.3742,0.0109,0.0255,0.6274,1.3479,307,81
19,141,1.4195,0.0105,0.0242,0.7243,2.0603,301,81
19,175,1.4618,0.0107,0.0234,0.4511,1.4049,314,81
19,206,1.3954,0.0132,0.0261,0.4227,0.9998,319,81
19,303,1.5307,0.0169,0.0295,0.4819,0.9885,322,81
19,217,1.3952,0.0095,0.0242,0.4779,1.196,326,81
19,330,1.5623,0.0141,0.0255,0.5422,1.0888,328,81
19,293,1.5917,0.0205,0.0355,0.5301,1.0042,329,81
19,265,1.5489,0.0239,0.032,0.6694,1.4051,334,81
19,248,1.4884,0.0181,0.0339,0.8363,1.6763,336,81
19,126,1.4619,0.0176,0.0316,0.7348,1.6939,339,81
19,266,1.5279,0.0134,0.028,0.5793,0.9638,343,81
19,158,1.3785,0.0084,0.0253,0.5682,1.2974,342,81
19,288,1.5199,0.0198,0.0342,0.6354,1.2866,340,81
19,313,1.5803,0.0104,0.0264,0.5515,1.5307,356,81
19,112,1.4891,0.0095,0.0258,0.583,1.9105,355,81
19,289,1.5227,0.0132,0.0254,0.3843,0.8669,359,81
19,302,1.5642,0.0144,0.029,0.5423,1.3745,358,81
19,204,1.4596,0.0101,0.0241,0.6778,1.5531,362,81
19,279,1.5259,0.0204,0.0316,0.467,0.8395,369,81
19,228,1.4764,0.0144,0.0296,0.641,1.3754,365,81
19,321,1.5662,0.0144,0.0343,0.3591,0.8212,366,81
19,300,1.5105,0.0119,0.0233,0.4685,0.8364,370,81
19,318,1.5422,0.014,0.0264,0.4623,1.0117,375,81
19,292,1.5037,0.0188,0.0329,0.4024,0.859,382,81
19,284,1.5093,0.0156,0.0259,0.6352,1.1282,381,81
19,275,1.4661,0.0099,0.0235,0.5027,1.2681,379,81
19,300,1.4811,0.0135,0.0269,0.6235,1.0638,383,81
19,223,1.4512,0.0111,0.025,0.7518,1.1732,392,81
19,296,1.5131,0.0164,0.0258,0.4843,1.1571,395,81
19,289,1.5384,0.011,0.0267,0.3983,1.1336,397,81
19,261,1.4629,0.0097,0.0253,0.544,1.3453,396,81
19,270,1.4986,0.0168,0.0271,0.6375,1.3616,404,81
19,268,1.4368,0.0134,0.025,0.3881,0.8724,403,81
19,292,1.5399,0.0111,0.0267,0.4034,1.0066,407,81
19,283,1.4985,0.0141,0.0254,0.4907,1.1132,406,81
19,289,1.5309,0.0164,0.0263,0.5221,0.8931,405,81
19,278,1.4992,0.0164,0.0265,0.3869,0.8976,422,81
19,137,1.4032,0.0078,0.023,0.5598,1.449,421,81
19,246,1.3932,0.0122,0.0244,0.5087,1.2748,423,81
19,294,1.5253,0.0138,0.0236,0.5422,1.4148,428,81
19,275,1.5223,0.0129,0.0238,0.522,1.1202,432,81
19,278,1.5031,0.012,0.0256,0.5139,1.1361,444,81
19,261,1.5389,0.015,0.0294,0.461,1.1516,449,81
19,188,1.3754,0.0099,0.0235,0.465,1.2562,456,81
19,182,1.4684,0.0101,0.0244,0.6084,1.2884,457,81
19,157,1.4319,0.0128,0.0258,0.6245,2.0122,462,81
19,241,1.5333,0.0138,0.022,0.5957,1.2347,458,81
19,277,1.5012,0.01,0.0305,0.4501,1.131,466,81
19,239,1.4346,0.0148,0.0227,0.446,0.75,475,81
19,219,1.4076,0.0158,0.0281,0.4743,0.9764,495,81
19,267,1.3708,0.0119,0.0241,0.5576,0.9906,492,81
19,263,1.4699,0.0133,0.0288,0.3723,0.8053,500,81
19,220,1.3969,0.0134,0.0234,0.5299,1.2747,505,81
19,295,1.4872,0.0167,0.028,0.6145,1.3,502,81
19,179,1.4459,0.0158,0.0246,0.5109,0.9602,516,81
19,156,1.4102,0.0127,0.0238,0.6388,1.5026,523,81
19,251,1.4742,0.0127,0.0235,0.6046,1.0938,522,81
19,262,1.5705,0.0128,0.0259,0.6064,1.4079,526,81
19,222,1.5242,0.0151,0.0222,0.5692,1.0611,529,81
19,175,1.3659,0.0117,0.0211,0.5245,1.168,530,81
19,207,1.3696,0.0112,0.0263,0.5467,1.6526,534,81
19,194,1.4704,0.0133,0.0237,0.5914,1.4655,538,81
19,154,1.4261,0.0172,0.0266,0.6876,1.8039,544,81
19,238,1.4681,0.0148,0.0314,0.5209,1.2623,549,81
19,142,1.4616,0.0089,0.02,0.5834,0.91,553,81
19,138,1.4819,0.0155,0.0218,0.6867,1.3788,554,81
19,221,1.4712,0.0109,0.0215,0.4221,0.8226,557,81
19,237,1.5757,0.0164,0.025,0.6212,1.3661,559,81
